claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM4690,CUST2757,2025-06-03,2035.02,Rejected,"{""damage_type"": ""Flood"", ""description"": ""His stop strategy."", ""location"": {""lat"": 50.660899, ""lon"": 15.820924}}",2024-03-01
CLM4691,CUST2232,2025-06-03,1881.19,Approved,"{""damage_type"": ""Flood"", ""description"": ""Likely consumer network turn."", ""location"": {""lat"": 49.405808, ""lon"": 18.971048}}",2024-03-01
CLM4692,CUST1027,2025-06-03,5722.76,Approved,"{""damage_type"": ""Fire"", ""description"": ""Else include opportunity."", ""location"": {""lat"": 49.241501, ""lon"": 12.507479}}",2024-03-01
CLM4693,CUST87,2025-06-03,9190.02,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Last learn mission degree pressure difference far."", ""location"": {""lat"": 49.843182, ""lon"": 13.392968}}",2024-03-01
CLM4694,CUST1672,2025-06-03,7496.33,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Travel from thus thank good matter season."", ""location"": {""lat"": 48.705586, ""lon"": 12.651983}}",2024-03-01
CLM4695,CUST506,2025-06-03,7461.97,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Oil hotel free actually protect occur election life."", ""location"": {""lat"": 48.738491, ""lon"": 17.740499}}",2024-03-01
CLM4696,CUST3177,2025-06-03,2081.9,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Past move clear."", ""location"": {""lat"": 49.00317, ""lon"": 13.344683}}",2024-03-01
CLM4697,CUST2305,2025-06-03,4591.47,Pending,"{""damage_type"": ""Theft"", ""description"": ""Administration away early tend group art report."", ""location"": {""lat"": 49.678908, ""lon"": 13.794326}}",2024-03-01
CLM4698,CUST2412,2025-06-03,9001.15,Pending,"{""damage_type"": ""Theft"", ""description"": ""Central thing run ask."", ""location"": {""lat"": 49.202991, ""lon"": 13.437297}}",2024-03-01
CLM4699,CUST645,2025-06-03,6136.98,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Catch home good reveal forget edge."", ""location"": {""lat"": 49.777428, ""lon"": 15.189894}}",2024-03-01
CLM4700,CUST1269,2025-06-03,8104.18,Rejected,"{""damage_type"": ""Theft"", ""description"": ""National without make physical our current leave."", ""location"": {""lat"": 49.207332, ""lon"": 18.320651}}",2024-03-01
CLM4701,CUST1299,2025-06-03,5048.49,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Business either raise nearly half community card break."", ""location"": {""lat"": 50.863942, ""lon"": 17.789248}}",2024-03-01
CLM4702,CUST3695,2025-06-03,2079.22,Pending,"{""damage_type"": ""Collision"", ""description"": ""Picture describe not."", ""location"": {""lat"": 50.112735, ""lon"": 13.812378}}",2024-03-01
CLM4703,CUST517,2025-06-03,4504.61,Approved,"{""damage_type"": ""Theft"", ""description"": ""Site end senior morning."", ""location"": {""lat"": 49.312534, ""lon"": 12.593176}}",2024-03-01
CLM4704,CUST3305,2025-06-03,9694.31,Approved,"{""damage_type"": ""Collision"", ""description"": ""Answer professor card add provide throw."", ""location"": {""lat"": 49.256075, ""lon"": 18.470157}}",2024-03-01
CLM4705,CUST4450,2025-06-03,2619.11,Approved,"{""damage_type"": ""Fire"", ""description"": ""Door physical its sea event shake property."", ""location"": {""lat"": 50.648899, ""lon"": 18.783202}}",2024-03-01
CLM4706,CUST4762,2025-06-03,9421.62,Pending,"{""damage_type"": ""Theft"", ""description"": ""But firm stuff turn."", ""location"": {""lat"": 49.213846, ""lon"": 18.83795}}",2024-03-01
CLM4707,CUST2253,2025-06-03,3855.16,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Ground campaign seven benefit."", ""location"": {""lat"": 49.995396, ""lon"": 18.898421}}",2024-03-01
CLM4708,CUST4803,2025-06-03,9378.2,Pending,"{""damage_type"": ""Collision"", ""description"": ""Color test million century mention."", ""location"": {""lat"": 49.509615, ""lon"": 13.625665}}",2024-03-01
CLM4709,CUST4933,2025-06-03,1104.3,Approved,"{""damage_type"": ""Fire"", ""description"": ""Rock someone chair job."", ""location"": {""lat"": 50.334654, ""lon"": 13.095902}}",2024-03-01
CLM4710,CUST3520,2025-06-03,5982.91,Approved,"{""damage_type"": ""Fire"", ""description"": ""Discussion authority enter decide through raise financial our."", ""location"": {""lat"": 50.905982, ""lon"": 12.117906}}",2024-03-01
CLM4711,CUST3384,2025-06-03,1035.17,Pending,"{""damage_type"": ""Flood"", ""description"": ""Tough effort southern cause."", ""location"": {""lat"": 49.98588, ""lon"": 15.983531}}",2024-03-01
CLM4712,CUST3611,2025-06-03,2318.14,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Build message important."", ""location"": {""lat"": 50.5575, ""lon"": 12.773425}}",2024-03-01
CLM4713,CUST2402,2025-06-03,7197.82,Pending,"{""damage_type"": ""Fire"", ""description"": ""Car law plant institution."", ""location"": {""lat"": 48.963235, ""lon"": 16.224166}}",2024-03-01
CLM4714,CUST2557,2025-06-03,4220.4,Approved,"{""damage_type"": ""Collision"", ""description"": ""Teach box style."", ""location"": {""lat"": 50.283813, ""lon"": 12.382524}}",2024-03-01
CLM4715,CUST291,2025-06-03,8775.14,Pending,"{""damage_type"": ""Flood"", ""description"": ""Start out seat piece inside camera understand despite."", ""location"": {""lat"": 50.002694, ""lon"": 17.23858}}",2024-03-01
CLM4716,CUST2071,2025-06-03,6807.72,Pending,"{""damage_type"": ""Flood"", ""description"": ""Figure his stock be paper avoid."", ""location"": {""lat"": 49.739474, ""lon"": 12.04696}}",2024-03-01
CLM4717,CUST758,2025-06-03,4121.16,Approved,"{""damage_type"": ""Flood"", ""description"": ""Often economy beyond herself."", ""location"": {""lat"": 49.206099, ""lon"": 14.226391}}",2024-03-01
CLM4718,CUST4773,2025-06-03,2661.89,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Whole task own entire election job."", ""location"": {""lat"": 50.045237, ""lon"": 13.115809}}",2024-03-01
CLM4719,CUST1398,2025-06-03,5889.78,Pending,"{""damage_type"": ""Theft"", ""description"": ""Trouble director stuff quickly."", ""location"": {""lat"": 49.291027, ""lon"": 15.528859}}",2024-03-01
CLM4720,CUST1630,2025-06-03,9680.69,Approved,"{""damage_type"": ""Collision"", ""description"": ""Two condition dark dream movie skin difference."", ""location"": {""lat"": 50.419919, ""lon"": 12.497278}}",2024-03-01
CLM4721,CUST854,2025-06-03,9548.35,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Money daughter rest."", ""location"": {""lat"": 50.687041, ""lon"": 14.520496}}",2024-03-01
CLM4722,CUST2921,2025-06-03,7817.64,Pending,"{""damage_type"": ""Collision"", ""description"": ""Industry environmental create fear."", ""location"": {""lat"": 48.732808, ""lon"": 13.541592}}",2024-03-01
CLM4723,CUST2229,2025-06-03,7487.03,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Heavy change whom."", ""location"": {""lat"": 49.194478, ""lon"": 12.151494}}",2024-03-01
CLM4724,CUST457,2025-06-03,5921.74,Approved,"{""damage_type"": ""Collision"", ""description"": ""Product article west others want water one."", ""location"": {""lat"": 49.919381, ""lon"": 12.281415}}",2024-03-01
CLM4725,CUST2785,2025-06-03,6438.95,Pending,"{""damage_type"": ""Fire"", ""description"": ""Drop hear interesting."", ""location"": {""lat"": 50.239653, ""lon"": 12.067056}}",2024-03-01
CLM4726,CUST3835,2025-06-03,3738.5,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Prepare TV strong various."", ""location"": {""lat"": 50.177047, ""lon"": 16.61445}}",2024-03-01
CLM4727,CUST3369,2025-06-03,3189.71,Approved,"{""damage_type"": ""Collision"", ""description"": ""Sure thus against morning mind probably."", ""location"": {""lat"": 49.950845, ""lon"": 13.172099}}",2024-03-01
CLM4728,CUST4905,2025-06-03,4779.73,Approved,"{""damage_type"": ""Theft"", ""description"": ""Call service choose report rest."", ""location"": {""lat"": 49.425049, ""lon"": 12.474051}}",2024-03-01
CLM4729,CUST4139,2025-06-03,2693.13,Approved,"{""damage_type"": ""Flood"", ""description"": ""Television country here small almost develop."", ""location"": {""lat"": 49.456437, ""lon"": 13.388513}}",2024-03-01
CLM4730,CUST4311,2025-06-03,8658.51,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Economic like throughout trip."", ""location"": {""lat"": 50.426292, ""lon"": 12.291909}}",2024-03-01
CLM4731,CUST3844,2025-06-03,4952.59,Approved,"{""damage_type"": ""Theft"", ""description"": ""Give let traditional free."", ""location"": {""lat"": 48.93986, ""lon"": 12.241876}}",2024-03-01
CLM4732,CUST1374,2025-06-03,2607.09,Approved,"{""damage_type"": ""Collision"", ""description"": ""Such we reduce smile provide wind fight among."", ""location"": {""lat"": 49.564838, ""lon"": 13.305794}}",2024-03-01
CLM4733,CUST451,2025-06-03,8698.59,Pending,"{""damage_type"": ""Fire"", ""description"": ""Beautiful decide drug born action poor race area."", ""location"": {""lat"": 49.012983, ""lon"": 15.355426}}",2024-03-01
CLM4734,CUST1625,2025-06-03,9771.6,Approved,"{""damage_type"": ""Theft"", ""description"": ""Weight guess start."", ""location"": {""lat"": 49.878293, ""lon"": 12.267501}}",2024-03-01
CLM4735,CUST256,2025-06-03,6544.6,Approved,"{""damage_type"": ""Theft"", ""description"": ""Material nation available career reflect sell set."", ""location"": {""lat"": 48.580755, ""lon"": 12.273445}}",2024-03-01
CLM4736,CUST2074,2025-06-03,7849.18,Pending,"{""damage_type"": ""Collision"", ""description"": ""Beyond sell significant."", ""location"": {""lat"": 49.203482, ""lon"": 17.35026}}",2024-03-01
CLM4737,CUST3430,2025-06-03,3820.36,Approved,"{""damage_type"": ""Fire"", ""description"": ""Send research save end us believe."", ""location"": {""lat"": 49.512002, ""lon"": 14.73714}}",2024-03-01
CLM4738,CUST3589,2025-06-03,9739.59,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Future property cut see end few way."", ""location"": {""lat"": 50.99799, ""lon"": 16.555338}}",2024-03-01
CLM4739,CUST3017,2025-06-03,5997.42,Pending,"{""damage_type"": ""Collision"", ""description"": ""Bill another into however."", ""location"": {""lat"": 50.902094, ""lon"": 15.392555}}",2024-03-01
CLM4740,CUST4958,2025-06-03,4358.61,Pending,"{""damage_type"": ""Collision"", ""description"": ""Officer produce but mouth."", ""location"": {""lat"": 50.391451, ""lon"": 17.498548}}",2024-03-01
CLM4741,CUST4861,2025-06-03,9549.13,Approved,"{""damage_type"": ""Fire"", ""description"": ""Doctor marriage policy identify."", ""location"": {""lat"": 49.724676, ""lon"": 17.540494}}",2024-03-01
CLM4742,CUST3335,2025-06-03,9413.12,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Remain gas us soon."", ""location"": {""lat"": 50.50999, ""lon"": 12.519019}}",2024-03-01
CLM4743,CUST3037,2025-06-03,1637.37,Pending,"{""damage_type"": ""Fire"", ""description"": ""Remember surface dream bad crime traditional plan."", ""location"": {""lat"": 48.542189, ""lon"": 12.888298}}",2024-03-01
CLM4744,CUST4940,2025-06-03,3568.5,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Hard trial effort father."", ""location"": {""lat"": 48.894836, ""lon"": 16.446784}}",2024-03-01
CLM4745,CUST2196,2025-06-03,9724.68,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Stuff important old."", ""location"": {""lat"": 50.445776, ""lon"": 12.157162}}",2024-03-01
CLM4746,CUST722,2025-06-03,1528.29,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Employee compare activity everybody either power."", ""location"": {""lat"": 48.535514, ""lon"": 12.850569}}",2024-03-01
CLM4747,CUST4670,2025-06-03,3969.91,Pending,"{""damage_type"": ""Collision"", ""description"": ""Cultural imagine price choice Mrs central."", ""location"": {""lat"": 50.098779, ""lon"": 16.065441}}",2024-03-01
CLM4748,CUST4244,2025-06-03,8107.58,Pending,"{""damage_type"": ""Theft"", ""description"": ""Energy inside into around imagine dream."", ""location"": {""lat"": 50.329566, ""lon"": 16.722818}}",2024-03-01
CLM4749,CUST4703,2025-06-03,2629.04,Approved,"{""damage_type"": ""Collision"", ""description"": ""Billion large decide bad."", ""location"": {""lat"": 49.891258, ""lon"": 13.926884}}",2024-03-01
CLM4750,CUST3437,2025-06-03,3706.08,Approved,"{""damage_type"": ""Collision"", ""description"": ""Indicate music sport important consumer current option."", ""location"": {""lat"": 50.396308, ""lon"": 13.035647}}",2024-03-01
CLM4751,CUST2208,2025-06-03,5175.98,Approved,"{""damage_type"": ""Fire"", ""description"": ""Parent wear house yeah."", ""location"": {""lat"": 50.037839, ""lon"": 18.931812}}",2024-03-01
CLM4752,CUST2776,2025-06-03,2795.71,Pending,"{""damage_type"": ""Fire"", ""description"": ""Wall deep get hundred."", ""location"": {""lat"": 48.503505, ""lon"": 12.596374}}",2024-03-01
CLM4753,CUST2225,2025-06-03,8989.98,Pending,"{""damage_type"": ""Flood"", ""description"": ""Air teacher value subject appear quite prepare."", ""location"": {""lat"": 49.056714, ""lon"": 13.419207}}",2024-03-01
CLM4754,CUST4174,2025-06-03,5885.69,Pending,"{""damage_type"": ""Theft"", ""description"": ""Yourself international actually."", ""location"": {""lat"": 48.611157, ""lon"": 14.742116}}",2024-03-01
CLM4755,CUST1302,2025-06-03,3825.85,Approved,"{""damage_type"": ""Fire"", ""description"": ""Share which both want responsibility bed."", ""location"": {""lat"": 49.741287, ""lon"": 12.908921}}",2024-03-01
CLM4756,CUST3693,2025-06-03,9875.12,Approved,"{""damage_type"": ""Flood"", ""description"": ""Hear give rich third truth bed wind."", ""location"": {""lat"": 50.021435, ""lon"": 17.923646}}",2024-03-01
CLM4757,CUST4056,2025-06-03,2332.58,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Why cut poor me act prevent stock."", ""location"": {""lat"": 49.667222, ""lon"": 17.676017}}",2024-03-01
CLM4758,CUST307,2025-06-03,2023.38,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Present enjoy according dream."", ""location"": {""lat"": 49.93726, ""lon"": 12.220282}}",2024-03-01
CLM4759,CUST3279,2025-06-03,6556.83,Approved,"{""damage_type"": ""Collision"", ""description"": ""Describe approach production personal."", ""location"": {""lat"": 50.251908, ""lon"": 14.5712}}",2024-03-01
CLM4760,CUST5,2025-06-03,3391.48,Pending,"{""damage_type"": ""Flood"", ""description"": ""Her indicate bad imagine."", ""location"": {""lat"": 49.629156, ""lon"": 13.352194}}",2024-03-01
CLM4761,CUST3219,2025-06-03,8152.86,Pending,"{""damage_type"": ""Flood"", ""description"": ""Movement own later create blood."", ""location"": {""lat"": 50.80399, ""lon"": 13.402835}}",2024-03-01
CLM4762,CUST4434,2025-06-03,1902.77,Approved,"{""damage_type"": ""Theft"", ""description"": ""Before agent one section dinner."", ""location"": {""lat"": 48.818615, ""lon"": 15.134239}}",2024-03-01
CLM4763,CUST3346,2025-06-03,8567.19,Approved,"{""damage_type"": ""Flood"", ""description"": ""Myself pass step lead student from."", ""location"": {""lat"": 49.303686, ""lon"": 18.559937}}",2024-03-01
CLM4764,CUST4902,2025-06-03,9519.76,Pending,"{""damage_type"": ""Collision"", ""description"": ""Official hard player allow source avoid."", ""location"": {""lat"": 48.594875, ""lon"": 13.068108}}",2024-03-01
CLM4765,CUST368,2025-06-03,2688.81,Pending,"{""damage_type"": ""Collision"", ""description"": ""Task fill know word."", ""location"": {""lat"": 49.819074, ""lon"": 15.632663}}",2024-03-01
CLM4766,CUST1873,2025-06-03,2321.03,Pending,"{""damage_type"": ""Fire"", ""description"": ""Tend sense you man data under assume."", ""location"": {""lat"": 49.261464, ""lon"": 18.275568}}",2024-03-01
CLM4767,CUST226,2025-06-03,7554.82,Pending,"{""damage_type"": ""Flood"", ""description"": ""Necessary truth position citizen agent blue around speak."", ""location"": {""lat"": 49.853098, ""lon"": 14.592066}}",2024-03-01
CLM4768,CUST4579,2025-06-03,9775.42,Pending,"{""damage_type"": ""Collision"", ""description"": ""Different admit administration employee us."", ""location"": {""lat"": 50.997235, ""lon"": 12.817193}}",2024-03-01
CLM4769,CUST3747,2025-06-03,5631.79,Approved,"{""damage_type"": ""Fire"", ""description"": ""Draw institution there west important responsibility appear."", ""location"": {""lat"": 49.569446, ""lon"": 13.617027}}",2024-03-01
CLM4770,CUST264,2025-06-03,3380.77,Approved,"{""damage_type"": ""Fire"", ""description"": ""Staff whole which these thought song."", ""location"": {""lat"": 49.400532, ""lon"": 16.237834}}",2024-03-01
CLM4771,CUST2466,2025-06-03,5207.06,Approved,"{""damage_type"": ""Collision"", ""description"": ""Start think six notice director."", ""location"": {""lat"": 50.728719, ""lon"": 16.881715}}",2024-03-01
CLM4772,CUST2892,2025-06-03,3959.34,Pending,"{""damage_type"": ""Flood"", ""description"": ""Official get say fill feeling left."", ""location"": {""lat"": 49.308138, ""lon"": 15.82148}}",2024-03-01
CLM4773,CUST1485,2025-06-03,3064.84,Rejected,"{""damage_type"": ""Theft"", ""description"": ""However if Mrs choice remain fill speech."", ""location"": {""lat"": 50.793655, ""lon"": 18.459793}}",2024-03-01
CLM4774,CUST1012,2025-06-03,7282.3,Pending,"{""damage_type"": ""Theft"", ""description"": ""Yeah we from blood mind whole dinner."", ""location"": {""lat"": 48.728591, ""lon"": 14.256721}}",2024-03-01
CLM4775,CUST3070,2025-06-03,4940.87,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Memory safe animal medical your cup."", ""location"": {""lat"": 48.681684, ""lon"": 17.174425}}",2024-03-01
