policy_id,customer_id,agent_id,product_id,start_date,end_date,premium,status,snapshot_date
POL6181,CUST4147,AG1219,PRD1002,2023-09-21,2025-08-21,1082.73,Cancelled,2024-03-01
POL6182,CUST89,AG1261,PRD1013,2023-08-30,2025-09-25,3877.0,Expired,2024-03-01
POL6183,CUST294,AG1205,PRD1040,2024-02-22,2025-12-27,1786.07,Cancelled,2024-03-01
POL6184,CUST901,AG1363,PRD1050,2023-06-09,2026-01-25,1877.46,Active,2024-03-01
POL6185,CUST3341,AG1207,PRD1036,2024-05-05,2025-12-26,4867.14,Cancelled,2024-03-01
POL6186,CUST2555,AG1392,PRD1023,2024-04-20,2025-06-12,3803.46,Expired,2024-03-01
POL6187,CUST840,AG1416,PRD1009,2023-11-10,2025-11-13,4308.59,Expired,2024-03-01
POL6188,CUST1664,AG1323,PRD1036,2023-07-31,2026-06-02,4493.44,Expired,2024-03-01
POL6189,CUST3918,AG1013,PRD1034,2024-05-03,2026-03-31,1510.64,Expired,2024-03-01
POL6190,CUST888,AG1449,PRD1023,2024-02-07,2025-07-11,4877.67,Cancelled,2024-03-01
POL6191,CUST3008,AG1125,PRD1022,2024-05-13,2025-07-30,3401.33,Cancelled,2024-03-01
POL6192,CUST516,AG1433,PRD1004,2023-09-19,2025-12-10,2955.06,Active,2024-03-01
POL6193,CUST2277,AG1095,PRD1036,2024-01-10,2025-12-24,2877.0,Expired,2024-03-01
POL6194,CUST4988,AG1141,PRD1025,2024-04-19,2026-04-10,2369.18,Cancelled,2024-03-01
POL6195,CUST3048,AG1053,PRD1017,2023-11-24,2025-12-30,1615.42,Active,2024-03-01
POL6196,CUST515,AG1093,PRD1007,2024-03-19,2026-05-04,4703.97,Cancelled,2024-03-01
POL6197,CUST1368,AG1103,PRD1042,2024-01-20,2026-03-04,2171.52,Cancelled,2024-03-01
POL6198,CUST1457,AG1285,PRD1022,2024-05-31,2025-12-17,2215.24,Active,2024-03-01
POL6199,CUST2486,AG1301,PRD1004,2023-06-08,2025-08-08,1490.02,Expired,2024-03-01
POL6200,CUST2192,AG1130,PRD1021,2023-07-10,2026-03-26,2140.2,Expired,2024-03-01
POL6201,CUST1517,AG1336,PRD1026,2023-08-26,2025-08-28,984.4,Active,2024-03-01
POL6202,CUST4194,AG1292,PRD1039,2023-08-31,2025-09-03,1337.78,Cancelled,2024-03-01
POL6203,CUST27,AG1454,PRD1022,2024-04-13,2025-06-26,4213.0,Active,2024-03-01
POL6204,CUST3674,AG1021,PRD1025,2024-01-18,2025-07-22,3272.1,Expired,2024-03-01
POL6205,CUST1712,AG1169,PRD1014,2023-08-16,2025-07-26,1298.26,Expired,2024-03-01
POL6206,CUST1889,AG1428,PRD1011,2023-10-05,2025-09-27,851.45,Cancelled,2024-03-01
POL6207,CUST619,AG1212,PRD1019,2024-05-19,2026-01-26,986.51,Expired,2024-03-01
POL6208,CUST3222,AG1273,PRD1009,2024-01-10,2026-04-10,4816.17,Cancelled,2024-03-01
POL6209,CUST3413,AG1409,PRD1036,2023-10-30,2026-01-22,1517.69,Active,2024-03-01
POL6210,CUST1712,AG1411,PRD1022,2023-10-20,2026-01-16,1268.49,Expired,2024-03-01
POL6211,CUST1675,AG1378,PRD1040,2023-11-05,2026-03-18,3546.05,Expired,2024-03-01
POL6212,CUST4957,AG1099,PRD1034,2023-11-06,2025-06-10,1584.86,Active,2024-03-01
POL6213,CUST81,AG1256,PRD1010,2024-02-27,2025-08-05,2393.98,Expired,2024-03-01
POL6214,CUST3414,AG1193,PRD1011,2023-08-15,2025-10-27,4256.32,Expired,2024-03-01
POL6215,CUST4984,AG1343,PRD1012,2023-11-21,2025-12-30,2420.19,Expired,2024-03-01
POL6216,CUST3545,AG1430,PRD1003,2023-06-13,2026-05-06,4926.79,Active,2024-03-01
POL6217,CUST621,AG1128,PRD1011,2023-07-09,2026-02-18,3660.6,Expired,2024-03-01
POL6218,CUST2082,AG1037,PRD1029,2023-09-04,2025-08-15,847.1,Cancelled,2024-03-01
POL6219,CUST3276,AG1121,PRD1042,2024-05-05,2025-07-04,695.58,Active,2024-03-01
POL6220,CUST4744,AG1172,PRD1050,2023-06-17,2025-11-17,2433.34,Expired,2024-03-01
POL6221,CUST4081,AG1205,PRD1016,2023-11-07,2026-03-24,2924.29,Expired,2024-03-01
POL6222,CUST383,AG1023,PRD1043,2024-01-10,2026-02-15,3029.25,Active,2024-03-01
POL6223,CUST3700,AG1081,PRD1003,2023-08-23,2026-03-29,1346.98,Expired,2024-03-01
POL6224,CUST1484,AG1192,PRD1002,2024-01-12,2026-03-19,2765.59,Expired,2024-03-01
POL6225,CUST383,AG1234,PRD1018,2024-05-26,2025-08-26,1372.34,Active,2024-03-01
POL6226,CUST1692,AG1195,PRD1002,2024-04-10,2025-08-22,4273.69,Expired,2024-03-01
POL6227,CUST769,AG1235,PRD1013,2023-08-13,2026-05-29,4222.45,Cancelled,2024-03-01
POL6228,CUST1995,AG1166,PRD1049,2024-05-24,2026-02-27,590.79,Cancelled,2024-03-01
POL6229,CUST4,AG1408,PRD1019,2024-02-14,2025-07-10,2786.09,Expired,2024-03-01
POL6230,CUST4293,AG1242,PRD1002,2023-08-15,2026-03-17,2288.47,Expired,2024-03-01
POL6231,CUST1311,AG1212,PRD1050,2023-08-18,2025-07-22,2843.44,Cancelled,2024-03-01
POL6232,CUST4897,AG1486,PRD1027,2023-09-15,2025-11-04,3968.57,Expired,2024-03-01
POL6233,CUST1153,AG1239,PRD1023,2024-04-15,2025-08-19,4727.95,Expired,2024-03-01
POL6234,CUST2821,AG1184,PRD1027,2024-04-21,2025-08-20,1285.77,Active,2024-03-01
POL6235,CUST401,AG1151,PRD1005,2023-11-16,2025-11-24,1175.79,Expired,2024-03-01
POL6236,CUST183,AG1071,PRD1022,2024-03-07,2025-11-19,3190.66,Cancelled,2024-03-01
POL6237,CUST976,AG1291,PRD1022,2024-05-14,2026-02-25,4462.05,Active,2024-03-01
POL6238,CUST2156,AG1284,PRD1007,2024-04-22,2026-02-26,1891.38,Active,2024-03-01
POL6239,CUST2237,AG1409,PRD1024,2024-03-02,2026-03-30,4516.12,Active,2024-03-01
POL6240,CUST2793,AG1296,PRD1039,2023-12-15,2026-01-19,1160.1,Active,2024-03-01
POL6241,CUST4298,AG1009,PRD1012,2023-06-23,2026-01-12,4030.48,Cancelled,2024-03-01
POL6242,CUST3358,AG1451,PRD1013,2023-11-24,2026-02-11,3393.77,Expired,2024-03-01
POL6243,CUST2764,AG1270,PRD1014,2024-05-21,2026-02-23,3227.53,Expired,2024-03-01
POL6244,CUST1494,AG1187,PRD1050,2023-12-06,2025-09-19,1740.4,Active,2024-03-01
POL6245,CUST2773,AG1189,PRD1023,2024-01-23,2025-08-10,2422.22,Active,2024-03-01
POL6246,CUST3185,AG1030,PRD1004,2023-12-05,2025-08-23,3796.7,Cancelled,2024-03-01
POL6247,CUST2102,AG1256,PRD1028,2023-09-05,2025-06-30,3707.33,Expired,2024-03-01
POL6248,CUST4115,AG1174,PRD1027,2023-06-07,2026-01-14,1204.91,Active,2024-03-01
POL6249,CUST3373,AG1429,PRD1031,2023-06-18,2026-04-24,3233.91,Cancelled,2024-03-01
POL6250,CUST4199,AG1371,PRD1025,2023-07-04,2026-01-22,4140.02,Expired,2024-03-01
POL6251,CUST3290,AG1161,PRD1038,2024-02-09,2026-04-12,4784.14,Expired,2024-03-01
POL6252,CUST3972,AG1298,PRD1039,2023-08-22,2025-10-31,2526.3,Cancelled,2024-03-01
POL6253,CUST1504,AG1233,PRD1026,2023-11-26,2026-01-12,2113.35,Expired,2024-03-01
POL6254,CUST3661,AG1450,PRD1042,2024-02-10,2025-09-18,995.32,Active,2024-03-01
POL6255,CUST2725,AG1094,PRD1039,2024-02-15,2025-11-07,2340.01,Cancelled,2024-03-01
POL6256,CUST2444,AG1353,PRD1016,2023-12-24,2026-03-19,2757.09,Expired,2024-03-01
POL6257,CUST4407,AG1446,PRD1001,2023-07-31,2025-11-07,3350.87,Cancelled,2024-03-01
POL6258,CUST4837,AG1115,PRD1034,2024-03-03,2025-09-29,3897.7,Expired,2024-03-01
POL6259,CUST2945,AG1168,PRD1048,2024-03-04,2026-04-22,740.04,Active,2024-03-01
POL6260,CUST3157,AG1086,PRD1008,2023-10-02,2025-06-11,4017.31,Active,2024-03-01
POL6261,CUST1492,AG1076,PRD1027,2023-12-04,2026-02-02,4829.25,Active,2024-03-01
POL6262,CUST2701,AG1099,PRD1015,2023-12-07,2025-07-18,4786.88,Cancelled,2024-03-01
POL6263,CUST946,AG1068,PRD1019,2023-12-03,2025-10-29,1013.84,Cancelled,2024-03-01
POL6264,CUST2913,AG1424,PRD1029,2024-05-18,2025-06-26,1426.77,Expired,2024-03-01
POL6265,CUST3437,AG1269,PRD1043,2023-10-19,2026-02-12,3567.98,Expired,2024-03-01
POL6266,CUST1137,AG1404,PRD1021,2024-04-15,2025-07-10,4439.31,Cancelled,2024-03-01
POL6267,CUST1398,AG1108,PRD1016,2024-05-30,2025-11-19,1313.55,Cancelled,2024-03-01
POL6268,CUST3660,AG1484,PRD1033,2023-11-01,2025-08-20,4859.25,Expired,2024-03-01
POL6269,CUST3687,AG1253,PRD1034,2024-03-05,2026-03-05,3072.81,Cancelled,2024-03-01
POL6270,CUST4120,AG1304,PRD1005,2023-12-21,2026-02-03,3455.1,Expired,2024-03-01
POL6271,CUST413,AG1416,PRD1023,2023-12-29,2026-03-27,1248.96,Active,2024-03-01
POL6272,CUST1674,AG1067,PRD1008,2023-06-08,2025-06-09,1716.81,Expired,2024-03-01
POL6273,CUST4351,AG1120,PRD1046,2024-02-29,2025-06-26,4195.17,Cancelled,2024-03-01
POL6274,CUST4243,AG1063,PRD1024,2023-06-18,2026-04-24,2483.85,Expired,2024-03-01
POL6275,CUST355,AG1465,PRD1006,2023-08-09,2026-05-29,2646.7,Active,2024-03-01
POL6276,CUST2597,AG1094,PRD1042,2023-09-11,2026-02-02,796.02,Active,2024-03-01
POL6277,CUST1569,AG1435,PRD1050,2023-07-25,2025-11-27,2541.29,,2024-03-01
POL6278,CUST4447,AG1094,PRD1010,2024-04-13,2026-03-11,3123.18,Active,2024-03-01
POL6279,CUST295,AG1232,PRD1028,2024-05-23,2026-05-23,4394.83,Cancelled,2024-03-01
POL6280,CUST1680,AG1204,PRD1019,2024-03-09,2026-04-09,800.23,Expired,2024-03-01
POL6281,CUST567,AG1039,PRD1020,2023-07-27,2026-01-30,4429.23,Cancelled,2024-03-01
POL6282,CUST1537,AG1163,PRD1050,2023-07-10,2026-04-05,1158.18,Expired,2024-03-01
POL6283,CUST3731,AG1476,PRD1049,2024-04-12,2025-06-07,3743.2,Cancelled,2024-03-01
POL6284,CUST100,AG1289,PRD1011,2023-12-07,2026-02-16,1853.87,,2024-03-01
POL6285,CUST4119,AG1363,PRD1006,2023-08-31,2025-08-02,2524.59,Active,2024-03-01
POL6286,CUST3550,AG1065,PRD1022,2023-06-06,2026-04-04,4681.85,Active,2024-03-01
POL6287,CUST449,AG1053,PRD1018,2024-03-14,2026-01-23,605.9,Active,2024-03-01
POL6288,CUST1261,AG1194,PRD1017,2024-01-11,2026-05-22,2970.08,Expired,2024-03-01
POL6289,CUST2081,AG1471,PRD1014,2023-06-17,2025-09-14,4142.71,Active,2024-03-01
POL6290,CUST4602,AG1287,PRD1018,2023-08-02,2026-06-03,1565.69,Expired,2024-03-01
POL6291,CUST343,AG1242,PRD1048,2023-11-28,2025-11-27,2438.86,Cancelled,2024-03-01
POL6292,CUST3006,AG1324,PRD1046,2024-03-15,2026-01-27,4130.43,Cancelled,2024-03-01
POL6293,CUST315,AG1460,PRD1029,2023-09-28,2025-11-25,948.53,Expired,2024-03-01
POL6294,CUST2883,AG1294,PRD1050,2023-08-16,2025-08-25,989.92,Active,2024-03-01
POL6295,CUST4664,AG1446,PRD1041,2023-09-19,2025-07-15,1156.82,Expired,2024-03-01
POL6296,CUST467,AG1240,PRD1010,2024-05-13,2025-10-01,1948.05,Expired,2024-03-01
POL6297,CUST1464,AG1131,PRD1041,2023-08-02,2025-06-29,4347.91,Cancelled,2024-03-01
POL6298,CUST4372,AG1469,PRD1028,2023-12-26,2025-08-28,996.97,,2024-03-01
POL6299,CUST1290,AG1263,PRD1048,2024-05-18,2025-08-05,3487.24,Active,2024-03-01
POL6300,CUST1944,AG1475,PRD1038,2024-03-31,2026-03-09,3115.01,Expired,2024-03-01
POL6301,CUST2692,AG1323,PRD1034,2023-12-10,2026-04-11,1086.78,,2024-03-01
POL6302,CUST2932,AG1295,PRD1010,2024-01-29,2025-06-11,1381.35,Cancelled,2024-03-01
POL6303,CUST4806,AG1324,PRD1023,2024-03-23,2025-07-28,3920.2,Cancelled,2024-03-01
POL6304,CUST2209,AG1088,PRD1013,2023-11-21,2025-09-29,3641.14,Expired,2024-03-01
POL6305,CUST1848,AG1488,PRD1005,2023-07-30,2026-01-09,676.55,Active,2024-03-01
POL6306,CUST3952,AG1363,PRD1038,2023-11-19,2025-07-22,1429.03,Active,2024-03-01
POL6307,CUST2777,AG1113,PRD1006,2024-05-30,2026-02-13,4825.92,Expired,2024-03-01
POL6308,CUST3859,AG1278,PRD1050,2023-07-09,2025-11-05,3269.12,Expired,2024-03-01
POL6309,CUST904,AG1005,PRD1014,2023-10-06,2025-07-29,3229.93,Cancelled,2024-03-01
POL6310,CUST539,AG1168,PRD1026,2023-09-26,2026-06-03,2897.06,Cancelled,2024-03-01
POL6311,CUST4966,AG1199,PRD1026,2024-01-07,2025-07-09,2545.84,Cancelled,2024-03-01
POL6312,CUST41,AG1304,PRD1009,2023-07-02,2025-10-12,4621.83,Active,2024-03-01
POL6313,CUST3112,AG1298,PRD1047,2023-11-04,2025-09-10,3639.69,Expired,2024-03-01
POL6314,CUST881,AG1143,PRD1032,2023-10-25,2026-01-12,3134.26,Expired,2024-03-01
POL6315,CUST2547,AG1101,PRD1031,2024-06-01,2025-11-30,1199.93,Cancelled,2024-03-01
POL6316,CUST4995,AG1386,PRD1004,2023-09-30,2025-08-22,1657.62,Active,2024-03-01
POL6317,CUST751,AG1024,PRD1039,2024-05-05,2026-03-01,2450.4,Active,2024-03-01
POL6318,CUST4784,AG1267,PRD1050,2023-06-24,2026-02-08,3372.19,Cancelled,2024-03-01
POL6319,CUST4133,AG1417,PRD1021,2024-04-21,2025-10-08,3492.25,Active,2024-03-01
POL6320,CUST4679,AG1252,PRD1012,2023-09-20,2025-06-11,938.72,Expired,2024-03-01
POL6321,CUST4502,AG1273,PRD1038,2024-03-26,2026-04-04,1330.99,Expired,2024-03-01
POL6322,CUST1325,AG1272,PRD1031,2023-10-26,2025-09-09,2126.14,Active,2024-03-01
POL6323,CUST1600,AG1058,PRD1036,2024-04-28,2026-01-02,2429.71,Expired,2024-03-01
POL6324,CUST4959,AG1458,PRD1006,2024-01-14,2025-08-12,2366.23,Expired,2024-03-01
POL6325,CUST4915,AG1439,PRD1036,2024-01-31,2026-03-23,2652.18,Expired,2024-03-01
POL6326,CUST3767,AG1249,PRD1031,2023-10-11,2025-06-25,1962.93,Active,2024-03-01
POL6327,CUST3672,AG1232,PRD1025,2023-07-10,2026-04-15,3546.53,Active,2024-03-01
POL6328,CUST4705,AG1082,PRD1013,2023-09-18,2026-04-30,4735.98,Expired,2024-03-01
POL6329,CUST1636,AG1268,PRD1026,2024-01-16,2025-12-03,4421.24,Expired,2024-03-01
POL6330,CUST2678,AG1186,PRD1022,2024-03-07,2026-02-24,4641.81,Active,2024-03-01
POL6331,CUST2322,AG1238,PRD1010,2023-11-08,2026-02-05,2777.94,Expired,2024-03-01
POL6332,CUST2116,AG1450,PRD1016,2023-12-30,2026-04-03,929.35,Expired,2024-03-01
POL6333,CUST3267,AG1401,PRD1045,2024-02-16,2026-05-31,4566.22,Cancelled,2024-03-01
POL6334,CUST1654,AG1421,PRD1021,2024-02-11,2025-10-12,4653.87,Expired,2024-03-01
POL6335,CUST3613,AG1234,PRD1002,2023-08-08,2025-11-05,2892.12,Active,2024-03-01
POL6336,CUST2750,AG1488,PRD1046,2023-10-10,2025-10-25,3141.19,Cancelled,2024-03-01
POL6337,CUST3248,AG1468,PRD1023,2023-08-23,2026-01-30,2760.08,Cancelled,2024-03-01
POL6338,CUST3165,AG1331,PRD1021,2023-10-28,2025-07-12,2176.2,Expired,2024-03-01
POL6339,CUST4564,AG1438,PRD1005,2024-03-26,2026-03-24,3543.99,Cancelled,2024-03-01
POL6340,CUST4614,AG1099,PRD1041,2023-06-08,2026-02-08,4547.93,Active,2024-03-01
POL6341,CUST742,AG1178,PRD1036,2023-10-28,2026-01-21,4454.78,Expired,2024-03-01
POL6342,CUST454,AG1223,PRD1016,2024-05-08,2025-12-08,4664.07,Expired,2024-03-01
POL6343,CUST316,AG1099,PRD1020,2023-10-10,2025-06-09,1055.72,,2024-03-01
POL6344,CUST2352,AG1138,PRD1023,2024-01-06,2026-03-22,4597.26,Active,2024-03-01
POL6345,CUST4313,AG1171,PRD1047,2024-02-11,2026-01-08,4472.43,Expired,2024-03-01
POL6346,CUST3204,AG1193,PRD1009,2023-12-23,2025-11-01,3173.33,Expired,2024-03-01
POL6347,CUST4476,AG1424,PRD1010,2024-05-25,2026-05-09,2826.78,Active,2024-03-01
POL6348,CUST2467,AG1031,PRD1042,2023-06-13,2025-07-25,525.4,Active,2024-03-01
POL6349,CUST3956,AG1204,PRD1018,2023-08-11,2025-12-17,4056.79,Cancelled,2024-03-01
POL6350,CUST3090,AG1445,PRD1037,2023-11-18,2026-05-08,1168.27,Active,2024-03-01
POL6351,CUST2946,AG1349,PRD1026,2023-08-08,2025-07-26,2878.23,Expired,2024-03-01
POL6352,CUST785,AG1409,PRD1008,2023-12-03,2026-02-20,4964.79,Active,2024-03-01
POL6353,CUST90,AG1170,PRD1035,2024-02-16,2025-06-14,3639.46,Cancelled,2024-03-01
POL6354,CUST4103,AG1473,PRD1050,2023-08-22,2026-01-13,1086.22,Expired,2024-03-01
POL6355,CUST3920,AG1314,PRD1010,2024-04-07,2025-11-12,2214.58,Expired,2024-03-01
POL6356,CUST3974,AG1212,PRD1021,2023-09-27,2025-09-23,935.77,Active,2024-03-01
POL6357,CUST1411,AG1431,PRD1010,2023-07-13,2025-08-31,2217.8,Active,2024-03-01
POL6358,CUST381,AG1265,PRD1032,2023-08-02,2025-10-11,4844.36,Cancelled,2024-03-01
POL6359,CUST4069,AG1027,PRD1012,2024-03-11,2025-09-29,4823.92,Cancelled,2024-03-01
POL6360,CUST4653,AG1172,PRD1050,2023-11-25,2025-10-18,2323.28,Expired,2024-03-01
POL6361,CUST472,AG1473,PRD1027,2023-11-10,2026-02-02,2359.06,Expired,2024-03-01
POL6362,CUST439,AG1487,PRD1018,2023-09-16,2025-10-27,2646.18,Expired,2024-03-01
POL6363,CUST4503,AG1114,PRD1026,2024-04-30,2026-04-30,1681.21,Cancelled,2024-03-01
POL6364,CUST1209,AG1171,PRD1012,2024-05-23,2025-08-29,3577.48,Cancelled,2024-03-01
POL6365,CUST3610,AG1373,PRD1018,2024-03-22,2025-07-02,2721.61,Expired,2024-03-01
POL6366,CUST634,AG1061,PRD1009,2024-01-14,2025-08-15,3124.21,Active,2024-03-01
POL6367,CUST3038,AG1359,PRD1044,2023-12-09,2025-12-08,2008.48,Cancelled,2024-03-01
POL6368,CUST4077,AG1025,PRD1007,2024-05-18,2026-01-16,863.81,Expired,2024-03-01
POL6369,CUST1512,AG1282,PRD1034,2023-06-29,2025-12-17,3899.87,Expired,2024-03-01
POL6370,CUST4579,AG1071,PRD1036,2023-06-26,2025-11-25,3141.07,,2024-03-01
POL6371,CUST1118,AG1435,PRD1035,2023-12-19,2026-04-24,4708.34,Expired,2024-03-01
POL6372,CUST1636,AG1400,PRD1022,2023-06-20,2025-06-11,3768.31,Expired,2024-03-01
POL6373,CUST4898,AG1355,PRD1043,2023-10-31,2025-08-22,3745.12,Expired,2024-03-01
POL6374,CUST2424,AG1306,PRD1001,2023-06-08,2026-01-07,2384.54,Active,2024-03-01
POL6375,CUST3731,AG1356,PRD1005,2023-07-15,2025-10-08,698.19,Expired,2024-03-01
POL6376,CUST4777,AG1366,PRD1021,2023-09-27,2025-10-04,1090.0,Active,2024-03-01
POL6377,CUST2385,AG1096,PRD1011,2023-12-04,2026-06-01,3235.9,Active,2024-03-01
POL6378,CUST2128,AG1437,PRD1013,2023-06-19,2026-01-06,4637.85,Active,2024-03-01
POL6379,CUST11,AG1170,PRD1009,2024-01-18,2026-03-30,2558.29,Cancelled,2024-03-01
POL6380,CUST494,AG1437,PRD1037,2023-10-11,2026-04-24,3217.01,Active,2024-03-01
POL6381,CUST3943,AG1148,PRD1025,2023-09-26,2025-12-17,1267.47,Active,2024-03-01
POL6382,CUST240,AG1423,PRD1026,2023-09-11,2025-12-19,3758.83,Cancelled,2024-03-01
POL6383,CUST2331,AG1068,PRD1010,2023-06-28,2026-01-07,4112.51,Expired,2024-03-01
POL6384,CUST162,AG1323,PRD1003,2023-06-21,2026-05-28,2717.39,Cancelled,2024-03-01
POL6385,CUST249,AG1193,PRD1042,2024-05-15,2026-05-26,4977.02,Expired,2024-03-01
POL6386,CUST3237,AG1295,PRD1007,2023-07-15,2026-03-25,975.15,Expired,2024-03-01
POL6387,CUST3709,AG1481,PRD1032,2024-05-29,2026-05-03,677.62,Expired,2024-03-01
POL6388,CUST1410,AG1194,PRD1005,2023-07-25,2025-12-02,3324.23,Cancelled,2024-03-01
POL6389,CUST1087,AG1118,PRD1039,2023-12-17,2025-08-31,3948.85,Cancelled,2024-03-01
POL6390,CUST456,AG1122,PRD1003,2023-11-18,2026-04-11,4914.11,Active,2024-03-01
POL6391,CUST364,AG1245,PRD1019,2024-04-04,2026-05-09,4659.56,Cancelled,2024-03-01
POL6392,CUST2105,AG1011,PRD1030,2023-12-12,2026-04-26,3579.32,Expired,2024-03-01
POL6393,CUST4555,AG1187,PRD1045,2024-04-04,2025-12-31,953.86,Expired,2024-03-01
POL6394,CUST1232,AG1331,PRD1050,2024-03-24,2025-11-05,4085.98,Expired,2024-03-01
POL6395,CUST4813,AG1464,PRD1037,2023-11-03,2025-11-07,2597.46,,2024-03-01
POL6396,CUST4090,AG1321,PRD1003,2023-10-23,2026-03-22,3304.32,Expired,2024-03-01
POL6397,CUST763,AG1284,PRD1025,2024-01-31,2026-03-09,874.84,,2024-03-01
POL6398,CUST1160,AG1353,PRD1025,2023-08-02,2025-09-22,3593.45,Expired,2024-03-01
POL6399,CUST3628,AG1140,PRD1018,2023-08-23,2025-12-23,3531.26,Expired,2024-03-01
POL6400,CUST3304,AG1364,PRD1027,2023-09-18,2025-12-09,3418.81,Expired,2024-03-01
POL6401,CUST2318,AG1311,PRD1032,2023-08-23,2025-10-07,2616.42,Expired,2024-03-01
POL6402,CUST3299,AG1319,PRD1012,2023-12-21,2025-11-10,3653.63,Active,2024-03-01
POL6403,CUST1940,AG1060,PRD1008,2023-12-13,2026-04-29,1029.43,Expired,2024-03-01
POL6404,CUST2253,AG1230,PRD1038,2023-10-06,2025-12-02,922.26,Expired,2024-03-01
POL6405,CUST1192,AG1281,PRD1012,2023-10-06,2025-11-02,3002.03,Active,2024-03-01
POL6406,CUST3650,AG1202,PRD1006,2023-07-01,2025-07-04,3888.82,Active,2024-03-01
POL6407,CUST800,AG1470,PRD1014,2023-12-05,2026-02-25,618.76,Cancelled,2024-03-01
POL6408,CUST4266,AG1107,PRD1010,2023-08-29,2025-11-02,2048.17,Expired,2024-03-01
POL6409,CUST3966,AG1412,PRD1008,2023-12-13,2026-03-04,3210.81,Cancelled,2024-03-01
POL6410,CUST2047,AG1462,PRD1005,2023-09-28,2026-02-11,3082.1,Expired,2024-03-01
POL6411,CUST243,AG1445,PRD1009,2023-07-15,2025-11-18,4378.7,Active,2024-03-01
POL6412,CUST4906,AG1414,PRD1048,2024-05-28,2026-02-20,4803.65,Cancelled,2024-03-01
POL6413,CUST3913,AG1349,PRD1036,2024-02-08,2025-10-15,4753.39,,2024-03-01
POL6414,CUST3915,AG1108,PRD1046,2023-11-05,2025-12-18,3042.39,Expired,2024-03-01
POL6415,CUST2266,AG1274,PRD1008,2024-05-25,2026-03-13,3057.7,Expired,2024-03-01
POL6416,CUST1186,AG1251,PRD1016,2023-10-12,2026-05-10,1081.29,Active,2024-03-01
POL6417,CUST828,AG1193,PRD1035,2024-01-31,2025-11-21,4334.64,Expired,2024-03-01
POL6418,CUST4415,AG1043,PRD1013,2023-09-22,2026-03-28,643.38,Expired,2024-03-01
POL6419,CUST1817,AG1320,PRD1032,2023-11-18,2025-06-10,3555.43,Cancelled,2024-03-01
POL6420,CUST2863,AG1411,PRD1036,2023-11-08,2026-02-15,2887.55,Expired,2024-03-01
POL6421,CUST4318,AG1457,PRD1040,2023-08-12,2025-10-09,1796.77,Active,2024-03-01
POL6422,CUST3468,AG1076,PRD1007,2023-09-26,2026-05-29,2638.06,Active,2024-03-01
POL6423,CUST473,AG1417,PRD1048,2024-02-09,2026-04-13,4292.88,Active,2024-03-01
POL6424,CUST4142,AG1151,PRD1039,2023-09-25,2025-12-17,823.15,Expired,2024-03-01
POL6425,CUST746,AG1387,PRD1049,2024-05-29,2026-02-23,2578.46,Active,2024-03-01
POL6426,CUST3903,AG1121,PRD1030,2023-12-05,2025-12-03,3572.36,Cancelled,2024-03-01
POL6427,CUST3763,AG1034,PRD1041,2023-08-11,2025-07-30,2205.29,Expired,2024-03-01
POL6428,CUST4245,AG1331,PRD1007,2024-04-21,2025-08-21,3068.54,Active,2024-03-01
POL6429,CUST2076,AG1452,PRD1042,2024-03-15,2025-09-17,3411.96,Cancelled,2024-03-01
POL6430,CUST592,AG1204,PRD1025,2023-10-12,2026-04-28,4787.27,Expired,2024-03-01
POL6431,CUST588,AG1207,PRD1021,2023-06-14,2025-12-03,3762.5,Expired,2024-03-01
POL6432,CUST2252,AG1286,PRD1010,2023-07-27,2026-04-05,1296.94,Cancelled,2024-03-01
POL6433,CUST692,AG1423,PRD1009,2023-08-13,2025-07-02,3093.7,Expired,2024-03-01
POL6434,CUST35,AG1382,PRD1050,2023-10-27,2025-10-29,3311.71,Cancelled,2024-03-01
POL6435,CUST3293,AG1419,PRD1044,2023-06-05,2026-03-20,1873.88,Expired,2024-03-01
POL6436,CUST4661,AG1274,PRD1028,2024-04-11,2025-11-26,4716.69,Active,2024-03-01
POL6437,CUST4508,AG1434,PRD1010,2023-11-10,2026-03-29,2627.52,Cancelled,2024-03-01
POL6438,CUST3818,AG1335,PRD1039,2024-05-22,2026-01-24,2422.36,Active,2024-03-01
POL6439,CUST1184,AG1101,PRD1048,2023-08-24,2025-09-02,2365.52,Expired,2024-03-01
POL6440,CUST3394,AG1003,PRD1037,2024-03-30,2025-09-11,2632.06,Active,2024-03-01
POL6441,CUST2359,AG1049,PRD1031,2024-04-11,2026-05-26,1420.52,Cancelled,2024-03-01
POL6442,CUST3943,AG1214,PRD1044,2024-03-24,2025-09-08,4012.33,Cancelled,2024-03-01
POL6443,CUST3085,AG1024,PRD1008,2023-12-27,2026-05-25,2566.1,Expired,2024-03-01
POL6444,CUST3902,AG1377,PRD1001,2023-06-06,2026-04-25,2168.6,Active,2024-03-01
POL6445,CUST4566,AG1113,PRD1027,2024-02-09,2025-10-04,3976.88,Active,2024-03-01
POL6446,CUST2448,AG1318,PRD1048,2023-10-17,2026-02-24,3037.91,Active,2024-03-01
POL6447,CUST1343,AG1041,PRD1036,2024-04-04,2025-10-12,3409.05,Cancelled,2024-03-01
POL6448,CUST3503,AG1062,PRD1036,2024-02-01,2026-01-18,1350.45,,2024-03-01
POL6449,CUST4272,AG1231,PRD1004,2024-04-05,2026-02-07,1670.81,Expired,2024-03-01
